,wave,gender,age,age_o,d_age,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,guess_prob_liked,met,match
2746,9,female,25.0,31.0,6,european/caucasian-american,european/caucasian-american,1,1.0,1.0,business and international affairs [mba/mia dual degree],17.78,17.78,17.78,17.78,13.33,15.56,8.0,8.0,9.0,10.0,9.0,9.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,10.0,8.0,8.0,8.0,5.0,9.0,7.0,5.0,8.0,,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,0.72,5.0,,,6.0,0.0,0
2747,9,female,25.0,29.0,4,european/caucasian-american,asian/pacific islander/asian-american,0,1.0,1.0,business and international affairs [mba/mia dual degree],14.0,20.0,18.0,16.0,14.0,18.0,8.0,7.0,7.0,7.0,8.0,,13.21,18.87,18.87,16.98,16.98,15.09,8.0,10.0,8.0,8.0,8.0,,,,,,,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,-0.08,5.0,,,,,0
2748,9,female,25.0,23.0,2,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,17.02,21.28,17.02,21.28,14.89,8.51,9.0,7.0,8.0,6.0,8.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,,8.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0.21,2.0,,1.0,5.0,0.0,0
2749,9,female,25.0,26.0,1,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,8.0,qmss,14.89,19.15,21.28,19.15,14.89,10.64,6.0,8.0,9.0,5.0,8.0,5.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0.41,2.0,,1.0,6.0,0.0,0
2750,9,female,25.0,27.0,2,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,7.5,17.5,20.0,22.5,12.5,20.0,9.0,9.0,9.0,9.0,9.0,9.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,3.0,8.0,8.0,7.0,,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,-0.33,2.0,,1.0,6.0,0.0,0
2751,9,female,25.0,26.0,1,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,21.28,17.02,21.28,12.77,6.38,21.28,5.0,7.0,6.0,5.0,4.0,5.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,7.0,8.0,10.0,,9.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,-0.43,2.0,,1.0,5.0,0.0,0
2752,9,female,25.0,24.0,1,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,20.51,5.13,23.08,12.82,17.95,20.51,6.0,6.0,6.0,5.0,5.0,4.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,2.0,8.0,,1.0,,1.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,-0.24,2.0,,1.0,1.0,0.0,0
2753,9,female,25.0,26.0,1,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,16.28,16.28,18.6,16.28,16.28,16.28,5.0,8.0,6.0,5.0,5.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,7.0,,,,,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,-0.12,2.0,,1.0,,0.0,0
2754,9,female,25.0,25.0,0,european/caucasian-american,other,0,8.0,8.0,qmss,16.67,16.67,16.67,16.67,14.81,18.52,10.0,10.0,10.0,10.0,10.0,10.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,3.0,8.0,8.0,3.0,8.0,3.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0.13,2.0,,1.0,3.0,0.0,0
2755,9,female,25.0,27.0,2,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,8.0,qmss,15.56,17.78,17.78,17.78,17.78,13.33,7.0,7.0,8.0,8.0,8.0,5.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,,7.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,-0.23,2.0,,1.0,6.0,0.0,0
2756,9,female,25.0,27.0,2,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,9.52,19.05,23.81,19.05,4.76,23.81,5.0,4.0,4.0,4.0,4.0,2.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,1.0,7.0,,1.0,,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,-0.41,2.0,,1.0,,0.0,0
2757,9,female,25.0,28.0,3,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,17.39,17.39,19.57,19.57,10.87,15.22,8.0,9.0,8.0,8.0,6.0,7.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,6.0,8.0,9.0,,9.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,-0.07,2.0,,1.0,5.0,0.0,0
2758,9,female,25.0,32.0,7,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,17.24,17.24,17.24,17.24,13.79,17.24,6.0,6.0,7.0,6.0,6.0,5.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,4.0,7.0,8.0,,,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0.02,2.0,,1.0,4.0,0.0,0
2759,9,female,25.0,28.0,3,european/caucasian-american,latino/hispanic american,0,8.0,8.0,qmss,14.71,14.71,14.71,14.71,20.59,20.59,5.0,7.0,7.0,7.0,8.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,5.0,8.0,8.0,7.0,9.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,-0.25,2.0,,1.0,5.0,0.0,0
2760,9,female,25.0,23.0,2,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,25.64,17.95,15.38,20.51,10.26,10.26,6.0,7.0,7.0,7.0,5.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,9.0,7.0,8.0,,9.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0.19,2.0,,1.0,6.0,0.0,0
2761,9,female,25.0,26.0,1,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,20.0,16.0,18.0,16.0,16.0,14.0,6.0,8.0,8.0,6.0,7.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,6.0,7.0,7.0,,,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0.13,2.0,,1.0,5.0,0.0,0
2762,9,female,25.0,24.0,1,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,8.0,qmss,13.51,18.92,21.62,13.51,13.51,18.92,6.0,7.0,7.0,5.0,5.0,3.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,5.0,8.0,8.0,4.0,,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,-0.39,2.0,,1.0,5.0,0.0,0
2763,9,female,25.0,28.0,3,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,21.43,16.67,21.43,16.67,11.9,11.9,5.0,8.0,7.0,5.0,5.0,5.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,7.0,7.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0.47,2.0,,1.0,6.0,0.0,0
2764,9,female,25.0,42.0,17,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,23.81,23.81,23.81,23.81,2.38,2.38,9.0,8.0,9.0,9.0,5.0,5.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,-0.83,2.0,,1.0,8.0,0.0,1
2765,9,female,25.0,30.0,5,european/caucasian-american,latino/hispanic american,0,8.0,8.0,qmss,18.6,20.93,23.26,23.26,2.33,11.63,6.0,6.0,6.0,5.0,7.0,8.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,-0.34,2.0,,1.0,4.0,0.0,0
2766,9,female,25.0,31.0,6,european/caucasian-american,european/caucasian-american,1,8.0,8.0,qmss,17.78,17.78,17.78,17.78,13.33,15.56,6.0,6.0,7.0,6.0,6.0,4.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,4.0,8.0,8.0,4.0,,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,-0.18,2.0,,1.0,6.0,0.0,0
2767,9,female,25.0,29.0,4,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,8.0,qmss,14.0,20.0,18.0,16.0,14.0,18.0,7.0,8.0,8.0,8.0,8.0,,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,9.0,9.0,8.0,4.0,8.0,8.0,3.0,8.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0.28,2.0,,1.0,5.0,0.0,0
2768,9,female,22.0,23.0,1,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,17.02,21.28,17.02,21.28,14.89,8.51,9.0,8.0,9.0,9.0,9.0,6.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,7.0,9.0,8.0,8.0,7.0,5.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.16,3.0,,3.0,7.0,0.0,0
2769,9,female,22.0,26.0,4,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,5.0,mathematics,14.89,19.15,21.28,19.15,14.89,10.64,3.0,7.0,7.0,5.0,5.0,4.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,7.0,8.0,7.0,8.0,9.0,7.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.43,3.0,,3.0,5.0,0.0,0
2770,9,female,22.0,27.0,5,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,7.5,17.5,20.0,22.5,12.5,20.0,9.0,9.0,9.0,9.0,9.0,9.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,5.0,8.0,7.0,8.0,9.0,7.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.05,3.0,,3.0,6.0,0.0,0
2771,9,female,22.0,26.0,4,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,21.28,17.02,21.28,12.77,6.38,21.28,5.0,7.0,9.0,6.0,8.0,7.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,9.0,8.0,9.0,8.0,10.0,7.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.08,3.0,,3.0,6.0,0.0,1
2772,9,female,22.0,24.0,2,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,20.51,5.13,23.08,12.82,17.95,20.51,6.0,6.0,8.0,5.0,5.0,6.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,6.0,8.0,9.0,6.0,8.0,7.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,-0.03,3.0,,3.0,5.0,0.0,0
2773,9,female,22.0,26.0,4,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,16.28,16.28,18.6,16.28,16.28,16.28,4.0,7.0,7.0,5.0,5.0,5.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,8.0,8.0,9.0,7.0,8.0,5.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.27,3.0,,3.0,3.0,0.0,0
2774,9,female,22.0,25.0,3,european/caucasian-american,other,0,8.0,5.0,mathematics,16.67,16.67,16.67,16.67,14.81,18.52,8.0,8.0,8.0,8.0,8.0,8.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,5.0,9.0,9.0,7.0,8.0,4.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,-0.15,3.0,,3.0,3.0,0.0,0
2775,9,female,22.0,27.0,5,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,5.0,mathematics,15.56,17.78,17.78,17.78,17.78,13.33,8.0,8.0,8.0,7.0,7.0,3.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,6.0,9.0,9.0,7.0,8.0,5.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.49,3.0,,3.0,4.0,0.0,0
2776,9,female,22.0,27.0,5,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,9.52,19.05,23.81,19.05,4.76,23.81,6.0,4.0,7.0,7.0,8.0,2.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,2.0,9.0,10.0,4.0,8.0,4.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.02,3.0,,3.0,2.0,1.0,0
2777,9,female,22.0,28.0,6,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,17.39,17.39,19.57,19.57,10.87,15.22,6.0,7.0,7.0,7.0,7.0,6.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.2,3.0,,3.0,5.0,0.0,0
2778,9,female,22.0,32.0,10,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,17.24,17.24,17.24,17.24,13.79,17.24,7.0,6.0,7.0,7.0,7.0,7.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,4.0,9.0,9.0,5.0,8.0,5.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.09,3.0,,3.0,3.0,0.0,0
2779,9,female,22.0,28.0,6,european/caucasian-american,latino/hispanic american,0,8.0,5.0,mathematics,14.71,14.71,14.71,14.71,20.59,20.59,4.0,6.0,7.0,2.0,5.0,3.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,7.0,9.0,9.0,8.0,8.0,5.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.2,3.0,,3.0,6.0,0.0,0
2780,9,female,22.0,23.0,1,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,25.64,17.95,15.38,20.51,10.26,10.26,4.0,7.0,8.0,6.0,5.0,4.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.5,3.0,,3.0,5.0,0.0,0
2781,9,female,22.0,26.0,4,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,20.0,16.0,18.0,16.0,16.0,14.0,4.0,6.0,7.0,4.0,5.0,4.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,8.0,7.0,8.0,8.0,9.0,7.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.46,3.0,,3.0,4.0,0.0,0
2782,9,female,22.0,24.0,2,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,5.0,mathematics,13.51,18.92,21.62,13.51,13.51,18.92,4.0,8.0,7.0,6.0,7.0,5.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,4.0,9.0,9.0,6.0,7.0,3.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,-0.11,3.0,,3.0,4.0,0.0,0
2783,9,female,22.0,28.0,6,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,21.43,16.67,21.43,16.67,11.9,11.9,2.0,8.0,9.0,4.0,3.0,2.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,8.0,9.0,4.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.46,3.0,,3.0,6.0,0.0,0
2784,9,female,22.0,42.0,20,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,23.81,23.81,23.81,23.81,2.38,2.38,7.0,6.0,7.0,5.0,5.0,3.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,5.0,9.0,8.0,8.0,8.0,5.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.04,3.0,,3.0,6.0,0.0,0
2785,9,female,22.0,30.0,8,european/caucasian-american,latino/hispanic american,0,8.0,5.0,mathematics,18.6,20.93,23.26,23.26,2.33,11.63,6.0,6.0,7.0,4.0,6.0,4.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,6.0,8.0,8.0,9.0,8.0,6.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.24,3.0,,3.0,3.0,0.0,0
2786,9,female,22.0,31.0,9,european/caucasian-american,european/caucasian-american,1,8.0,5.0,mathematics,17.78,17.78,17.78,17.78,13.33,15.56,6.0,7.0,7.0,7.0,7.0,6.0,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,7.0,9.0,9.0,7.0,9.0,6.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.2,3.0,,3.0,6.0,0.0,0
2787,9,female,22.0,29.0,7,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,5.0,mathematics,14.0,20.0,18.0,16.0,14.0,18.0,7.0,8.0,8.0,8.0,9.0,,15.38,19.23,19.23,19.23,15.38,11.54,7.0,10.0,9.0,10.0,8.0,7.0,8.0,8.0,9.0,7.0,5.0,8.0,8.0,9.0,7.0,6.0,4.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,6.0,7.0,7.0,1.0,0.09,3.0,,3.0,6.0,0.0,1
2788,9,female,22.0,23.0,1,european/caucasian-american,european/caucasian-american,1,4.0,10.0,mathematics,17.02,21.28,17.02,21.28,14.89,8.51,9.0,8.0,9.0,8.0,7.0,6.0,16.0,20.0,18.0,20.0,18.0,8.0,9.0,8.0,9.0,10.0,7.0,3.0,6.0,7.0,5.0,7.0,,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,0.03,3.0,,,6.0,0.0,0
2789,9,female,22.0,26.0,4,european/caucasian-american,asian/pacific islander/asian-american,0,4.0,10.0,mathematics,14.89,19.15,21.28,19.15,14.89,10.64,6.0,8.0,7.0,4.0,5.0,5.0,16.0,20.0,18.0,20.0,18.0,8.0,9.0,8.0,9.0,10.0,7.0,7.0,6.0,6.0,8.0,8.0,7.0,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,0.43,3.0,,,8.0,0.0,0
2790,9,female,22.0,27.0,5,european/caucasian-american,european/caucasian-american,1,4.0,10.0,mathematics,7.5,17.5,20.0,22.5,12.5,20.0,9.0,9.0,9.0,9.0,9.0,9.0,16.0,20.0,18.0,20.0,18.0,8.0,9.0,8.0,9.0,10.0,7.0,2.0,5.0,6.0,5.0,7.0,4.0,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,0.22,3.0,,,7.0,0.0,0
2791,9,female,22.0,26.0,4,european/caucasian-american,european/caucasian-american,1,4.0,10.0,mathematics,21.28,17.02,21.28,12.77,6.38,21.28,6.0,8.0,9.0,6.0,9.0,8.0,16.0,20.0,18.0,20.0,18.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,7.0,9.0,10.0,10.0,7.0,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,0.06,3.0,,,9.0,0.0,0
2792,9,female,22.0,24.0,2,european/caucasian-american,european/caucasian-american,1,4.0,10.0,mathematics,20.51,5.13,23.08,12.82,17.95,20.51,6.0,6.0,8.0,6.0,6.0,6.0,16.0,20.0,18.0,20.0,18.0,8.0,9.0,8.0,9.0,10.0,7.0,7.0,5.0,10.0,7.0,10.0,,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,-0.25,3.0,,,7.0,0.0,0
2793,9,female,22.0,26.0,4,european/caucasian-american,european/caucasian-american,1,4.0,10.0,mathematics,16.28,16.28,18.6,16.28,16.28,16.28,7.0,7.0,7.0,7.0,6.0,7.0,16.0,20.0,18.0,20.0,18.0,8.0,9.0,8.0,9.0,10.0,7.0,8.0,6.0,9.0,8.0,8.0,,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,0.09,3.0,,,8.0,0.0,0
2794,9,female,22.0,25.0,3,european/caucasian-american,other,0,4.0,10.0,mathematics,16.67,16.67,16.67,16.67,14.81,18.52,9.0,9.0,9.0,8.0,8.0,9.0,16.0,20.0,18.0,20.0,18.0,8.0,9.0,8.0,9.0,10.0,7.0,3.0,9.0,9.0,7.0,9.0,6.0,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,-0.52,3.0,,,8.0,0.0,0
2795,9,female,22.0,27.0,5,european/caucasian-american,asian/pacific islander/asian-american,0,4.0,10.0,mathematics,15.56,17.78,17.78,17.78,17.78,13.33,6.0,7.0,9.0,6.0,6.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,9.0,8.0,9.0,10.0,7.0,3.0,7.0,8.0,,9.0,3.0,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,0.39,3.0,,,7.0,0.0,0
2796,9,female,22.0,27.0,5,european/caucasian-american,european/caucasian-american,1,4.0,10.0,mathematics,9.52,19.05,23.81,19.05,4.76,23.81,8.0,5.0,6.0,7.0,6.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,9.0,8.0,9.0,10.0,7.0,3.0,9.0,10.0,2.0,9.0,3.0,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,-0.04,3.0,,,3.0,1.0,0
2797,9,female,22.0,28.0,6,european/caucasian-american,european/caucasian-american,1,4.0,10.0,mathematics,17.39,17.39,19.57,19.57,10.87,15.22,9.0,9.0,9.0,8.0,8.0,7.0,16.0,20.0,18.0,20.0,18.0,8.0,9.0,8.0,9.0,10.0,7.0,5.0,8.0,8.0,7.0,9.0,,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,-0.05,3.0,,,7.0,0.0,0
2798,9,female,22.0,32.0,10,european/caucasian-american,european/caucasian-american,1,4.0,10.0,mathematics,17.24,17.24,17.24,17.24,13.79,17.24,6.0,8.0,8.0,5.0,5.0,5.0,16.0,20.0,18.0,20.0,18.0,8.0,9.0,8.0,9.0,10.0,7.0,4.0,7.0,9.0,3.0,8.0,,3.0,1.0,8.0,6.0,4.0,2.0,2.0,1.0,6.0,7.0,10.0,6.0,8.0,3.0,7.0,9.0,2.0,-0.07,3.0,,,7.0,0.0,0
